Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status,location,On hand (new),On hand (current),Google Category Confidence,Google Category Needs Review,Google Category Rationale
3516121583942,Nappe 115x115 - Abondance d'automne naturel - GARNIER THIEBAUT,"<p>Inspirée des couleurs de saison, cette nappe au décor automnal réchauffe instantanément une table du quotidien comme un déjeuner entre proches. Son format <strong>115x115 cm</strong> convient parfaitement aux petites tables carrées ou en superposition sur une grande table.</p><p>Le tissage en <strong>mélange coton/lin</strong> offre un toucher agréable, une bonne tenue et un tombé naturel, avec l’authenticité du lin et la praticité du coton. La finition est soignée, avec des <strong>ourlets de 10 mm</strong> pour une bordure nette.</p><p><strong>Points clés :</strong></p><ul><li><strong>Format 115x115 cm</strong> : idéal table carrée, table d’appoint ou effet sur-nappe</li><li><strong>Coloris multicolore</strong> : ambiance chaleureuse, facile à associer à une vaisselle neutre</li><li><strong>Coton/lin</strong> : équilibre entre confort d’usage et allure naturelle</li><li><strong>Finition de qualité</strong> : ourlets précis pour une belle présentation</li><li><strong>Entretien simple</strong> : lavage machine à 40°C, repassage possible (souvent inutile sur lin lavé)</li></ul><p><strong>Entretien :</strong> laver séparément à 40°C avant la première utilisation, puis laver en machine à 40°C. Ne pas mettre au sèche-linge. Repasser à fer chaud si besoin.</p><p>Chez La Gustothèque, nous retenons ce type de pièce pour sa présence sur la table et sa qualité de confection, pensée pour durer.</p><h3>Le conseil de La Gustothèque</h3><p>Pour mettre le motif en valeur, choisissez des serviettes unies (écru, ficelle, ocre) et une vaisselle simple. En centre de table, quelques éléments naturels (branches, fruits de saison) suffisent.</p>",,,,"nappe, linge de table, 115x115, coton lin, multicolore, motif automnal, garnier thiebaut, art de la table, Lagustothèque",,,,,,,,,,,,,,,,,,https://garnier-thiebaut.adsi.me/media/GTB/IMG/NAPPE_ABONDANCE-D-AUTOMNE_NATUREL_PH3.jpg,5,"Nappe 115x115 multicolore motif automnal en coton et lin, finition ourlets soignés",,Nappe Abondance d'Automne naturel 115x115 coton/lin,"Apportez une note chaleureuse à votre table avec cette nappe 115x115 cm au motif automnal multicolore. Mélange coton/lin, ourlets soignés, beau tombé. Entretien simple à 40°C. Une sélection exigeante de La Gustothèque.",4143,,,,,,,,,,,,,,,,,,,,0.99,False,Règle: NAPPES (utilisée 2 fois)
3516121583942,Nappe 115x115 - Abondance d'automne naturel - GARNIER THIEBAUT,"<p>Inspirée des couleurs de saison, cette nappe au décor automnal réchauffe instantanément une table du quotidien comme un déjeuner entre proches. Son format <strong>115x115 cm</strong> convient parfaitement aux petites tables carrées ou en superposition sur une grande table.</p><p>Le tissage en <strong>mélange coton/lin</strong> offre un toucher agréable, une bonne tenue et un tombé naturel, avec l’authenticité du lin et la praticité du coton. La finition est soignée, avec des <strong>ourlets de 10 mm</strong> pour une bordure nette.</p><p><strong>Points clés :</strong></p><ul><li><strong>Format 115x115 cm</strong> : idéal table carrée, table d’appoint ou effet sur-nappe</li><li><strong>Coloris multicolore</strong> : ambiance chaleureuse, facile à associer à une vaisselle neutre</li><li><strong>Coton/lin</strong> : équilibre entre confort d’usage et allure naturelle</li><li><strong>Finition de qualité</strong> : ourlets précis pour une belle présentation</li><li><strong>Entretien simple</strong> : lavage machine à 40°C, repassage possible (souvent inutile sur lin lavé)</li></ul><p><strong>Entretien :</strong> laver séparément à 40°C avant la première utilisation, puis laver en machine à 40°C. Ne pas mettre au sèche-linge. Repasser à fer chaud si besoin.</p><p>Chez La Gustothèque, nous retenons ce type de pièce pour sa présence sur la table et sa qualité de confection, pensée pour durer.</p><h3>Le conseil de La Gustothèque</h3><p>Pour mettre le motif en valeur, choisissez des serviettes unies (écru, ficelle, ocre) et une vaisselle simple. En centre de table, quelques éléments naturels (branches, fruits de saison) suffisent.</p>",,,,"nappe, linge de table, 115x115, coton lin, multicolore, motif automnal, garnier thiebaut, art de la table, Lagustothèque",,,,,,,,,,,,,,,,,,https://garnier-thiebaut.adsi.me/media/GTB/IMG/NAPPE_ABONDANCE-D-AUTOMNE_NATUREL_PH4.jpg,6,"Nappe 115x115 multicolore motif automnal en coton et lin, finition ourlets soignés",,Nappe Abondance d'Automne naturel 115x115 coton/lin,"Apportez une note chaleureuse à votre table avec cette nappe 115x115 cm au motif automnal multicolore. Mélange coton/lin, ourlets soignés, beau tombé. Entretien simple à 40°C. Une sélection exigeante de La Gustothèque.",4143,,,,,,,,,,,,,,,,,,,,0.99,False,Règle: NAPPES (utilisée 2 fois)
3516121583942,Nappe 115x115 - Abondance d'automne naturel - GARNIER THIEBAUT,"<p>Inspirée des couleurs de saison, cette nappe au décor automnal réchauffe instantanément une table du quotidien comme un déjeuner entre proches. Son format <strong>115x115 cm</strong> convient parfaitement aux petites tables carrées ou en superposition sur une grande table.</p><p>Le tissage en <strong>mélange coton/lin</strong> offre un toucher agréable, une bonne tenue et un tombé naturel, avec l’authenticité du lin et la praticité du coton. La finition est soignée, avec des <strong>ourlets de 10 mm</strong> pour une bordure nette.</p><p><strong>Points clés :</strong></p><ul><li><strong>Format 115x115 cm</strong> : idéal table carrée, table d’appoint ou effet sur-nappe</li><li><strong>Coloris multicolore</strong> : ambiance chaleureuse, facile à associer à une vaisselle neutre</li><li><strong>Coton/lin</strong> : équilibre entre confort d’usage et allure naturelle</li><li><strong>Finition de qualité</strong> : ourlets précis pour une belle présentation</li><li><strong>Entretien simple</strong> : lavage machine à 40°C, repassage possible (souvent inutile sur lin lavé)</li></ul><p><strong>Entretien :</strong> laver séparément à 40°C avant la première utilisation, puis laver en machine à 40°C. Ne pas mettre au sèche-linge. Repasser à fer chaud si besoin.</p><p>Chez La Gustothèque, nous retenons ce type de pièce pour sa présence sur la table et sa qualité de confection, pensée pour durer.</p><h3>Le conseil de La Gustothèque</h3><p>Pour mettre le motif en valeur, choisissez des serviettes unies (écru, ficelle, ocre) et une vaisselle simple. En centre de table, quelques éléments naturels (branches, fruits de saison) suffisent.</p>",GARNIER THIEBAUT,,Accessoire,"nappe, linge de table, 115x115, coton lin, multicolore, motif automnal, garnier thiebaut, art de la table, Lagustothèque",TRUE,Taille,155x225,Couleur,MULTICOLORE,Matière,Ch. COTON/tr. LIN,48162,,shopify,,deny,manual,185,TRUE,TRUE,3516121583966,https://garnier-thiebaut.adsi.me/media/GTB/IMG/NAPPE_ABONDANCE-D-AUTOMNE_NATUREL_PH5.jpg,1,"Nappe 115x115 multicolore motif automnal en coton et lin, finition ourlets soignés",FALSE,Nappe Abondance d'Automne naturel 115x115 coton/lin,"Apportez une note chaleureuse à votre table avec cette nappe 115x115 cm au motif automnal multicolore. Mélange coton/lin, ourlets soignés, beau tombé. Entretien simple à 40°C. Une sélection exigeante de La Gustothèque.",4143,,,,,,,kg,,,,,,,,,active,Dropshipping Garnier,47,,0.99,False,Règle: NAPPES (utilisée 2 fois)
3516121583942,Nappe 115x115 - Abondance d'automne naturel - GARNIER THIEBAUT,"<p>Inspirée des couleurs de saison, cette nappe au décor automnal réchauffe instantanément une table du quotidien comme un déjeuner entre proches. Son format <strong>115x115 cm</strong> convient parfaitement aux petites tables carrées ou en superposition sur une grande table.</p><p>Le tissage en <strong>mélange coton/lin</strong> offre un toucher agréable, une bonne tenue et un tombé naturel, avec l’authenticité du lin et la praticité du coton. La finition est soignée, avec des <strong>ourlets de 10 mm</strong> pour une bordure nette.</p><p><strong>Points clés :</strong></p><ul><li><strong>Format 115x115 cm</strong> : idéal table carrée, table d’appoint ou effet sur-nappe</li><li><strong>Coloris multicolore</strong> : ambiance chaleureuse, facile à associer à une vaisselle neutre</li><li><strong>Coton/lin</strong> : équilibre entre confort d’usage et allure naturelle</li><li><strong>Finition de qualité</strong> : ourlets précis pour une belle présentation</li><li><strong>Entretien simple</strong> : lavage machine à 40°C, repassage possible (souvent inutile sur lin lavé)</li></ul><p><strong>Entretien :</strong> laver séparément à 40°C avant la première utilisation, puis laver en machine à 40°C. Ne pas mettre au sèche-linge. Repasser à fer chaud si besoin.</p><p>Chez La Gustothèque, nous retenons ce type de pièce pour sa présence sur la table et sa qualité de confection, pensée pour durer.</p><h3>Le conseil de La Gustothèque</h3><p>Pour mettre le motif en valeur, choisissez des serviettes unies (écru, ficelle, ocre) et une vaisselle simple. En centre de table, quelques éléments naturels (branches, fruits de saison) suffisent.</p>",,,,"nappe, linge de table, 115x115, coton lin, multicolore, motif automnal, garnier thiebaut, art de la table, Lagustothèque",,,,,,,,,,,,,,,,,,https://garnier-thiebaut.adsi.me/media/GTB/IMG/NAPPE_ABONDANCE-D-AUTOMNE_NATUREL_PH6.jpg,2,"Nappe 115x115 multicolore motif automnal en coton et lin, finition ourlets soignés",,Nappe Abondance d'Automne naturel 115x115 coton/lin,"Apportez une note chaleureuse à votre table avec cette nappe 115x115 cm au motif automnal multicolore. Mélange coton/lin, ourlets soignés, beau tombé. Entretien simple à 40°C. Une sélection exigeante de La Gustothèque.",4143,,,,,,,,,,,,,,,,,,,,0.99,False,Règle: NAPPES (utilisée 2 fois)
3516121583942,Nappe 115x115 - Abondance d'automne naturel - GARNIER THIEBAUT,"<p>Inspirée des couleurs de saison, cette nappe au décor automnal réchauffe instantanément une table du quotidien comme un déjeuner entre proches. Son format <strong>115x115 cm</strong> convient parfaitement aux petites tables carrées ou en superposition sur une grande table.</p><p>Le tissage en <strong>mélange coton/lin</strong> offre un toucher agréable, une bonne tenue et un tombé naturel, avec l’authenticité du lin et la praticité du coton. La finition est soignée, avec des <strong>ourlets de 10 mm</strong> pour une bordure nette.</p><p><strong>Points clés :</strong></p><ul><li><strong>Format 115x115 cm</strong> : idéal table carrée, table d’appoint ou effet sur-nappe</li><li><strong>Coloris multicolore</strong> : ambiance chaleureuse, facile à associer à une vaisselle neutre</li><li><strong>Coton/lin</strong> : équilibre entre confort d’usage et allure naturelle</li><li><strong>Finition de qualité</strong> : ourlets précis pour une belle présentation</li><li><strong>Entretien simple</strong> : lavage machine à 40°C, repassage possible (souvent inutile sur lin lavé)</li></ul><p><strong>Entretien :</strong> laver séparément à 40°C avant la première utilisation, puis laver en machine à 40°C. Ne pas mettre au sèche-linge. Repasser à fer chaud si besoin.</p><p>Chez La Gustothèque, nous retenons ce type de pièce pour sa présence sur la table et sa qualité de confection, pensée pour durer.</p><h3>Le conseil de La Gustothèque</h3><p>Pour mettre le motif en valeur, choisissez des serviettes unies (écru, ficelle, ocre) et une vaisselle simple. En centre de table, quelques éléments naturels (branches, fruits de saison) suffisent.</p>",,,,"nappe, linge de table, 115x115, coton lin, multicolore, motif automnal, garnier thiebaut, art de la table, Lagustothèque",,,,,,,,,,,,,,,,,,https://garnier-thiebaut.adsi.me/media/GTB/IMG/NAPPE_ABONDANCE-D-AUTOMNE_NATUREL.jpg,3,"Nappe 115x115 multicolore motif automnal en coton et lin, finition ourlets soignés",,Nappe Abondance d'Automne naturel 115x115 coton/lin,"Apportez une note chaleureuse à votre table avec cette nappe 115x115 cm au motif automnal multicolore. Mélange coton/lin, ourlets soignés, beau tombé. Entretien simple à 40°C. Une sélection exigeante de La Gustothèque.",4143,,,,,,,,,,,,,,,,,,,,0.99,False,Règle: NAPPES (utilisée 2 fois)
3516121583942,Nappe 115x115 - Abondance d'automne naturel - GARNIER THIEBAUT,"<p>Inspirée des couleurs de saison, cette nappe au décor automnal réchauffe instantanément une table du quotidien comme un déjeuner entre proches. Son format <strong>115x115 cm</strong> convient parfaitement aux petites tables carrées ou en superposition sur une grande table.</p><p>Le tissage en <strong>mélange coton/lin</strong> offre un toucher agréable, une bonne tenue et un tombé naturel, avec l’authenticité du lin et la praticité du coton. La finition est soignée, avec des <strong>ourlets de 10 mm</strong> pour une bordure nette.</p><p><strong>Points clés :</strong></p><ul><li><strong>Format 115x115 cm</strong> : idéal table carrée, table d’appoint ou effet sur-nappe</li><li><strong>Coloris multicolore</strong> : ambiance chaleureuse, facile à associer à une vaisselle neutre</li><li><strong>Coton/lin</strong> : équilibre entre confort d’usage et allure naturelle</li><li><strong>Finition de qualité</strong> : ourlets précis pour une belle présentation</li><li><strong>Entretien simple</strong> : lavage machine à 40°C, repassage possible (souvent inutile sur lin lavé)</li></ul><p><strong>Entretien :</strong> laver séparément à 40°C avant la première utilisation, puis laver en machine à 40°C. Ne pas mettre au sèche-linge. Repasser à fer chaud si besoin.</p><p>Chez La Gustothèque, nous retenons ce type de pièce pour sa présence sur la table et sa qualité de confection, pensée pour durer.</p><h3>Le conseil de La Gustothèque</h3><p>Pour mettre le motif en valeur, choisissez des serviettes unies (écru, ficelle, ocre) et une vaisselle simple. En centre de table, quelques éléments naturels (branches, fruits de saison) suffisent.</p>",,,,"nappe, linge de table, 115x115, coton lin, multicolore, motif automnal, garnier thiebaut, art de la table, Lagustothèque",,,,,,,,,,,,,,,,,,https://garnier-thiebaut.adsi.me/media/GTB/IMG/NAPPE_ABONDANCE-D-AUTOMNE_NATUREL_PH2.jpg,4,"Nappe 115x115 multicolore motif automnal en coton et lin, finition ourlets soignés",,Nappe Abondance d'Automne naturel 115x115 coton/lin,"Apportez une note chaleureuse à votre table avec cette nappe 115x115 cm au motif automnal multicolore. Mélange coton/lin, ourlets soignés, beau tombé. Entretien simple à 40°C. Une sélection exigeante de La Gustothèque.",4143,,,,,,,,,,,,,,,,,,,,0.99,False,Règle: NAPPES (utilisée 2 fois)
3516121583942,Nappe 115x115 - Abondance d'automne naturel - GARNIER THIEBAUT,"<p>Inspirée des couleurs de saison, cette nappe au décor automnal réchauffe instantanément une table du quotidien comme un déjeuner entre proches. Son format <strong>115x115 cm</strong> convient parfaitement aux petites tables carrées ou en superposition sur une grande table.</p><p>Le tissage en <strong>mélange coton/lin</strong> offre un toucher agréable, une bonne tenue et un tombé naturel, avec l’authenticité du lin et la praticité du coton. La finition est soignée, avec des <strong>ourlets de 10 mm</strong> pour une bordure nette.</p><p><strong>Points clés :</strong></p><ul><li><strong>Format 115x115 cm</strong> : idéal table carrée, table d’appoint ou effet sur-nappe</li><li><strong>Coloris multicolore</strong> : ambiance chaleureuse, facile à associer à une vaisselle neutre</li><li><strong>Coton/lin</strong> : équilibre entre confort d’usage et allure naturelle</li><li><strong>Finition de qualité</strong> : ourlets précis pour une belle présentation</li><li><strong>Entretien simple</strong> : lavage machine à 40°C, repassage possible (souvent inutile sur lin lavé)</li></ul><p><strong>Entretien :</strong> laver séparément à 40°C avant la première utilisation, puis laver en machine à 40°C. Ne pas mettre au sèche-linge. Repasser à fer chaud si besoin.</p><p>Chez La Gustothèque, nous retenons ce type de pièce pour sa présence sur la table et sa qualité de confection, pensée pour durer.</p><h3>Le conseil de La Gustothèque</h3><p>Pour mettre le motif en valeur, choisissez des serviettes unies (écru, ficelle, ocre) et une vaisselle simple. En centre de table, quelques éléments naturels (branches, fruits de saison) suffisent.</p>",,,,"nappe, linge de table, 115x115, coton lin, multicolore, motif automnal, garnier thiebaut, art de la table, Lagustothèque",,,,,,,,,,,,,,,,,,https://garnier-thiebaut.adsi.me/media/GTB/IMG/NAPPE_ABONDANCE-D-AUTOMNE_NATUREL_PH3.jpg,5,"Nappe 115x115 multicolore motif automnal en coton et lin, finition ourlets soignés",,Nappe Abondance d'Automne naturel 115x115 coton/lin,"Apportez une note chaleureuse à votre table avec cette nappe 115x115 cm au motif automnal multicolore. Mélange coton/lin, ourlets soignés, beau tombé. Entretien simple à 40°C. Une sélection exigeante de La Gustothèque.",4143,,,,,,,,,,,,,,,,,,,,0.99,False,Règle: NAPPES (utilisée 2 fois)
3516121583942,Nappe 115x115 - Abondance d'automne naturel - GARNIER THIEBAUT,"<p>Inspirée des couleurs de saison, cette nappe au décor automnal réchauffe instantanément une table du quotidien comme un déjeuner entre proches. Son format <strong>115x115 cm</strong> convient parfaitement aux petites tables carrées ou en superposition sur une grande table.</p><p>Le tissage en <strong>mélange coton/lin</strong> offre un toucher agréable, une bonne tenue et un tombé naturel, avec l’authenticité du lin et la praticité du coton. La finition est soignée, avec des <strong>ourlets de 10 mm</strong> pour une bordure nette.</p><p><strong>Points clés :</strong></p><ul><li><strong>Format 115x115 cm</strong> : idéal table carrée, table d’appoint ou effet sur-nappe</li><li><strong>Coloris multicolore</strong> : ambiance chaleureuse, facile à associer à une vaisselle neutre</li><li><strong>Coton/lin</strong> : équilibre entre confort d’usage et allure naturelle</li><li><strong>Finition de qualité</strong> : ourlets précis pour une belle présentation</li><li><strong>Entretien simple</strong> : lavage machine à 40°C, repassage possible (souvent inutile sur lin lavé)</li></ul><p><strong>Entretien :</strong> laver séparément à 40°C avant la première utilisation, puis laver en machine à 40°C. Ne pas mettre au sèche-linge. Repasser à fer chaud si besoin.</p><p>Chez La Gustothèque, nous retenons ce type de pièce pour sa présence sur la table et sa qualité de confection, pensée pour durer.</p><h3>Le conseil de La Gustothèque</h3><p>Pour mettre le motif en valeur, choisissez des serviettes unies (écru, ficelle, ocre) et une vaisselle simple. En centre de table, quelques éléments naturels (branches, fruits de saison) suffisent.</p>",,,,"nappe, linge de table, 115x115, coton lin, multicolore, motif automnal, garnier thiebaut, art de la table, Lagustothèque",,,,,,,,,,,,,,,,,,https://garnier-thiebaut.adsi.me/media/GTB/IMG/NAPPE_ABONDANCE-D-AUTOMNE_NATUREL_PH4.jpg,6,"Nappe 115x115 multicolore motif automnal en coton et lin, finition ourlets soignés",,Nappe Abondance d'Automne naturel 115x115 coton/lin,"Apportez une note chaleureuse à votre table avec cette nappe 115x115 cm au motif automnal multicolore. Mélange coton/lin, ourlets soignés, beau tombé. Entretien simple à 40°C. Une sélection exigeante de La Gustothèque.",4143,,,,,,,,,,,,,,,,,,,,0.99,False,Règle: NAPPES (utilisée 2 fois)
3516121583942,Nappe 115x115 - Abondance d'automne naturel - GARNIER THIEBAUT,"<p>Inspirée des couleurs de saison, cette nappe au décor automnal réchauffe instantanément une table du quotidien comme un déjeuner entre proches. Son format <strong>115x115 cm</strong> convient parfaitement aux petites tables carrées ou en superposition sur une grande table.</p><p>Le tissage en <strong>mélange coton/lin</strong> offre un toucher agréable, une bonne tenue et un tombé naturel, avec l’authenticité du lin et la praticité du coton. La finition est soignée, avec des <strong>ourlets de 10 mm</strong> pour une bordure nette.</p><p><strong>Points clés :</strong></p><ul><li><strong>Format 115x115 cm</strong> : idéal table carrée, table d’appoint ou effet sur-nappe</li><li><strong>Coloris multicolore</strong> : ambiance chaleureuse, facile à associer à une vaisselle neutre</li><li><strong>Coton/lin</strong> : équilibre entre confort d’usage et allure naturelle</li><li><strong>Finition de qualité</strong> : ourlets précis pour une belle présentation</li><li><strong>Entretien simple</strong> : lavage machine à 40°C, repassage possible (souvent inutile sur lin lavé)</li></ul><p><strong>Entretien :</strong> laver séparément à 40°C avant la première utilisation, puis laver en machine à 40°C. Ne pas mettre au sèche-linge. Repasser à fer chaud si besoin.</p><p>Chez La Gustothèque, nous retenons ce type de pièce pour sa présence sur la table et sa qualité de confection, pensée pour durer.</p><h3>Le conseil de La Gustothèque</h3><p>Pour mettre le motif en valeur, choisissez des serviettes unies (écru, ficelle, ocre) et une vaisselle simple. En centre de table, quelques éléments naturels (branches, fruits de saison) suffisent.</p>",GARNIER THIEBAUT,,Accessoire,"nappe, linge de table, 115x115, coton lin, multicolore, motif automnal, garnier thiebaut, art de la table, Lagustothèque",TRUE,Taille,155x260,Couleur,MULTICOLORE,Matière,Ch. COTON/tr. LIN,48163,,shopify,,deny,manual,215,TRUE,TRUE,3516121583973,https://garnier-thiebaut.adsi.me/media/GTB/IMG/NAPPE_ABONDANCE-D-AUTOMNE_NATUREL_PH5.jpg,1,"Nappe 115x115 multicolore motif automnal en coton et lin, finition ourlets soignés",FALSE,Nappe Abondance d'Automne naturel 115x115 coton/lin,"Apportez une note chaleureuse à votre table avec cette nappe 115x115 cm au motif automnal multicolore. Mélange coton/lin, ourlets soignés, beau tombé. Entretien simple à 40°C. Une sélection exigeante de La Gustothèque.",4143,,,,,,,kg,,,,,,,,,active,Dropshipping Garnier,124,,0.99,False,Règle: NAPPES (utilisée 2 fois)
3516121583942,Nappe 115x115 - Abondance d'automne naturel - GARNIER THIEBAUT,"<p>Inspirée des couleurs de saison, cette nappe au décor automnal réchauffe instantanément une table du quotidien comme un déjeuner entre proches. Son format <strong>115x115 cm</strong> convient parfaitement aux petites tables carrées ou en superposition sur une grande table.</p><p>Le tissage en <strong>mélange coton/lin</strong> offre un toucher agréable, une bonne tenue et un tombé naturel, avec l’authenticité du lin et la praticité du coton. La finition est soignée, avec des <strong>ourlets de 10 mm</strong> pour une bordure nette.</p><p><strong>Points clés :</strong></p><ul><li><strong>Format 115x115 cm</strong> : idéal table carrée, table d’appoint ou effet sur-nappe</li><li><strong>Coloris multicolore</strong> : ambiance chaleureuse, facile à associer à une vaisselle neutre</li><li><strong>Coton/lin</strong> : équilibre entre confort d’usage et allure naturelle</li><li><strong>Finition de qualité</strong> : ourlets précis pour une belle présentation</li><li><strong>Entretien simple</strong> : lavage machine à 40°C, repassage possible (souvent inutile sur lin lavé)</li></ul><p><strong>Entretien :</strong> laver séparément à 40°C avant la première utilisation, puis laver en machine à 40°C. Ne pas mettre au sèche-linge. Repasser à fer chaud si besoin.</p><p>Chez La Gustothèque, nous retenons ce type de pièce pour sa présence sur la table et sa qualité de confection, pensée pour durer.</p><h3>Le conseil de La Gustothèque</h3><p>Pour mettre le motif en valeur, choisissez des serviettes unies (écru, ficelle, ocre) et une vaisselle simple. En centre de table, quelques éléments naturels (branches, fruits de saison) suffisent.</p>",,,,"nappe, linge de table, 115x115, coton lin, multicolore, motif automnal, garnier thiebaut, art de la table, Lagustothèque",,,,,,,,,,,,,,,,,,https://garnier-thiebaut.adsi.me/media/GTB/IMG/NAPPE_ABONDANCE-D-AUTOMNE_NATUREL_PH6.jpg,2,"Nappe 115x115 multicolore motif automnal en coton et lin, finition ourlets soignés",,Nappe Abondance d'Automne naturel 115x115 coton/lin,"Apportez une note chaleureuse à votre table avec cette nappe 115x115 cm au motif automnal multicolore. Mélange coton/lin, ourlets soignés, beau tombé. Entretien simple à 40°C. Une sélection exigeante de La Gustothèque.",4143,,,,,,,,,,,,,,,,,,,,0.99,False,Règle: NAPPES (utilisée 2 fois)
3516121583942,Nappe 115x115 - Abondance d'automne naturel - GARNIER THIEBAUT,"<p>Inspirée des couleurs de saison, cette nappe au décor automnal réchauffe instantanément une table du quotidien comme un déjeuner entre proches. Son format <strong>115x115 cm</strong> convient parfaitement aux petites tables carrées ou en superposition sur une grande table.</p><p>Le tissage en <strong>mélange coton/lin</strong> offre un toucher agréable, une bonne tenue et un tombé naturel, avec l’authenticité du lin et la praticité du coton. La finition est soignée, avec des <strong>ourlets de 10 mm</strong> pour une bordure nette.</p><p><strong>Points clés :</strong></p><ul><li><strong>Format 115x115 cm</strong> : idéal table carrée, table d’appoint ou effet sur-nappe</li><li><strong>Coloris multicolore</strong> : ambiance chaleureuse, facile à associer à une vaisselle neutre</li><li><strong>Coton/lin</strong> : équilibre entre confort d’usage et allure naturelle</li><li><strong>Finition de qualité</strong> : ourlets précis pour une belle présentation</li><li><strong>Entretien simple</strong> : lavage machine à 40°C, repassage possible (souvent inutile sur lin lavé)</li></ul><p><strong>Entretien :</strong> laver séparément à 40°C avant la première utilisation, puis laver en machine à 40°C. Ne pas mettre au sèche-linge. Repasser à fer chaud si besoin.</p><p>Chez La Gustothèque, nous retenons ce type de pièce pour sa présence sur la table et sa qualité de confection, pensée pour durer.</p><h3>Le conseil de La Gustothèque</h3><p>Pour mettre le motif en valeur, choisissez des serviettes unies (écru, ficelle, ocre) et une vaisselle simple. En centre de table, quelques éléments naturels (branches, fruits de saison) suffisent.</p>",,,,"nappe, linge de table, 115x115, coton lin, multicolore, motif automnal, garnier thiebaut, art de la table, Lagustothèque",,,,,,,,,,,,,,,,,,https://garnier-thiebaut.adsi.me/media/GTB/IMG/NAPPE_ABONDANCE-D-AUTOMNE_NATUREL.jpg,3,"Nappe 115x115 multicolore motif automnal en coton et lin, finition ourlets soignés",,Nappe Abondance d'Automne naturel 115x115 coton/lin,"Apportez une note chaleureuse à votre table avec cette nappe 115x115 cm au motif automnal multicolore. Mélange coton/lin, ourlets soignés, beau tombé. Entretien simple à 40°C. Une sélection exigeante de La Gustothèque.",4143,,,,,,,,,,,,,,,,,,,,0.99,False,Règle: NAPPES (utilisée 2 fois)
3516121583942,Nappe 115x115 - Abondance d'automne naturel - GARNIER THIEBAUT,"<p>Inspirée des couleurs de saison, cette nappe au décor automnal réchauffe instantanément une table du quotidien comme un déjeuner entre proches. Son format <strong>115x115 cm</strong> convient parfaitement aux petites tables carrées ou en superposition sur une grande table.</p><p>Le tissage en <strong>mélange coton/lin</strong> offre un toucher agréable, une bonne tenue et un tombé naturel, avec l’authenticité du lin et la praticité du coton. La finition est soignée, avec des <strong>ourlets de 10 mm</strong> pour une bordure nette.</p><p><strong>Points clés :</strong></p><ul><li><strong>Format 115x115 cm</strong> : idéal table carrée, table d’appoint ou effet sur-nappe</li><li><strong>Coloris multicolore</strong> : ambiance chaleureuse, facile à associer à une vaisselle neutre</li><li><strong>Coton/lin</strong> : équilibre entre confort d’usage et allure naturelle</li><li><strong>Finition de qualité</strong> : ourlets précis pour une belle présentation</li><li><strong>Entretien simple</strong> : lavage machine à 40°C, repassage possible (souvent inutile sur lin lavé)</li></ul><p><strong>Entretien :</strong> laver séparément à 40°C avant la première utilisation, puis laver en machine à 40°C. Ne pas mettre au sèche-linge. Repasser à fer chaud si besoin.</p><p>Chez La Gustothèque, nous retenons ce type de pièce pour sa présence sur la table et sa qualité de confection, pensée pour durer.</p><h3>Le conseil de La Gustothèque</h3><p>Pour mettre le motif en valeur, choisissez des serviettes unies (écru, ficelle, ocre) et une vaisselle simple. En centre de table, quelques éléments naturels (branches, fruits de saison) suffisent.</p>",,,,"nappe, linge de table, 115x115, coton lin, multicolore, motif automnal, garnier thiebaut, art de la table, Lagustothèque",,,,,,,,,,,,,,,,,,https://garnier-thiebaut.adsi.me/media/GTB/IMG/NAPPE_ABONDANCE-D-AUTOMNE_NATUREL_PH2.jpg,4,"Nappe 115x115 multicolore motif automnal en coton et lin, finition ourlets soignés",,Nappe Abondance d'Automne naturel 115x115 coton/lin,"Apportez une note chaleureuse à votre table avec cette nappe 115x115 cm au motif automnal multicolore. Mélange coton/lin, ourlets soignés, beau tombé. Entretien simple à 40°C. Une sélection exigeante de La Gustothèque.",4143,,,,,,,,,,,,,,,,,,,,0.99,False,Règle: NAPPES (utilisée 2 fois)
